Botanical Name,Street,Latitude,Longitude
VACANT,PARK AVE SOUTH,42.85758569,-78.82938273
VACANT,PARK AVE SOUTH,42.85759233,-78.83043964
VACANT,PARK AVE SOUTH,42.85761634,-78.83051899
VACANT,PARK AVE SOUTH,42.8576391,-78.82934798
VACANT,PARK AVE SOUTH,42.8576405,-78.83060907
VACANT,PARK AVE SOUTH,42.85768391,-78.83123256
VACANT,PARK AVE SOUTH,42.85772192,-78.83133994
VACANT,PARK AVE SOUTH,42.857798100000004,-78.83108476
VACANT,PARK AVE SOUTH,42.85783119,-78.83116788
ACER PLATANOIDES 'CRIMSON KING',PARK AVE SOUTH,42.85802866,-78.83137194
VACANT,PARK AVE SOUTH,42.85803602,-78.83342421
VACANT,PARK AVE SOUTH,42.85807637,-78.83151292
VACANT,PARK AVE SOUTH,42.85809545,-78.83133304
VACANT,PARK AVE SOUTH,42.85811252,-78.83341799
ACER PLATANOIDES 'CRIMSON KING',PARK AVE SOUTH,42.85816672,-78.83128717
VACANT,PARK AVE SOUTH,42.85822828,-78.83144919
VACANT,PARK AVE SOUTH,42.85822888,-78.83124873
VACANT,PARK AVE SOUTH,42.85824135,-78.8314306
STUMP,PARK AVE SOUTH,42.85824427,-78.83348053
STUMP,PARK AVE SOUTH,42.85828427,-78.83345831
STUMP,PARK AVE SOUTH,42.85831536,-78.83343606
VACANT,PARK AVE SOUTH,42.85855189,-78.834748
VACANT,PARK AVE SOUTH,42.86624564,-78.84878689
VACANT,PARK AVE SOUTH,42.86625673,-78.84866431
MAGNOLIA SOULANGIANA,PARK AVE SOUTH,42.86631676,-78.84873637
VACANT,PARK AVE SOUTH,42.86685059,-78.84997408
VACANT,PARK AVE SOUTH,42.86695981,-78.84985318
VACANT,PARK AVE SOUTH,42.86703706,-78.84992151
PRUNUS SUBHIRTELLA 'AUTUMNALIS',PARK AVE SOUTH,42.86704578,-78.84975965
PRUNUS SUBHIRTELLA 'AUTUMNALIS',PARK AVE SOUTH,42.8670908,-78.84986184
PRUNUS SUBHIRTELLA 'AUTUMNALIS',PARK AVE SOUTH,42.8673977,-78.85064977
PRUNUS SUBHIRTELLA 'AUTUMNALIS',PARK AVE SOUTH,42.86747531,-78.85056429
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.86750724,-78.85066319
VACANT,PARK AVE SOUTH,42.86753858,-78.85050142
QUERCUS BICOLOR,PARK AVE SOUTH,42.86753925,-78.85080477
UNKNOWN TREE,PARK AVE SOUTH,42.8677356,-78.85029328
PRUNUS 'OKAME',PARK AVE SOUTH,42.86776629,-78.85093512
PRUNUS SERRULATA 'KWANZAN',PARK AVE SOUTH,42.86776645,-78.85086798
VACANT,PARK AVE SOUTH,42.86779476,-78.84960847
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.86779546,-78.85090179
ACER NEGUNDO,PARK AVE SOUTH,42.8704015,-78.85624756
TILIA CORDATA,PARK AVE SOUTH,42.87041366,-78.85857096
TILIA AMERICANA,PARK AVE SOUTH,42.8704406,-78.85856361
TILIA CORDATA,PARK AVE SOUTH,42.87072864,-78.86072621
VACANT,PARK AVE SOUTH,42.87089888,-78.86067661
VACANT,PARK AVE SOUTH,42.87091009,-78.8607923
VACANT,PARK AVE SOUTH,42.87103232,-78.85818061
VACANT,PARK AVE SOUTH,42.87123839,-78.86110097
VACANT,PARK AVE SOUTH,42.87126582,-78.86055841
TILIA CORDATA,PARK AVE SOUTH,42.87134161,-78.86045962
VACANT,PARK AVE SOUTH,42.87137757,-78.86051182
VACANT,PARK AVE SOUTH,42.8714847,-78.86046426
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.87166964,-78.86309161
TILIA CORDATA,PARK AVE SOUTH,42.87168465,-78.86294673
VACANT,PARK AVE SOUTH,42.87175259,-78.86292275
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.87177449,-78.86306942
TILIA CORDATA,PARK AVE SOUTH,42.87185746,-78.86289246
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.8719148,-78.86300433
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.87200439,-78.86297675
AMELANCHIER X GRANDIFLORA 'ROBIN HILL',PARK AVE SOUTH,42.87227359,-78.86292387
AMELANCHIER X GRANDIFLORA 'ROBIN HILL',PARK AVE SOUTH,42.87235158,-78.86288772
VACANT,PARK AVE SOUTH,42.87245122,-78.86293947
ACER PSEUDOPLATANUS,PARK AVE SOUTH,42.87248811,-78.86246652
AMELANCHIER X GRANDIFLORA 'ROBIN HILL',PARK AVE SOUTH,42.87255595,-78.86355608
AMELANCHIER X GRANDIFLORA 'ROBIN HILL',PARK AVE SOUTH,42.872572399999996,-78.86364682
PRUNUS SARGENTII 'ACCOLADE',PARK AVE SOUTH,42.87258765,-78.86374079999999
PRUNUS SARGENTII 'ACCOLADE',PARK AVE SOUTH,42.87260624,-78.86383071
PRUNUS SARGENTII 'ACCOLADE',PARK AVE SOUTH,42.87263438,-78.86401218
VACANT,PARK AVE SOUTH,42.87264804,-78.86803967
VACANT,PARK AVE SOUTH,42.87265203,-78.86409808
QUERCUS BICOLOR,PARK AVE SOUTH,42.872724,-78.86566817
VACANT,PARK AVE SOUTH,42.87283348,-78.86445529
VACANT,PARK AVE SOUTH,42.87283441,-78.87175616
VACANT,PARK AVE SOUTH,42.87286882,-78.86467065
VACANT,PARK AVE SOUTH,42.87288749,-78.86480272
VACANT,PARK AVE SOUTH,42.87293944,-78.86585905
VACANT,PARK AVE SOUTH,42.87295956,-78.86596814
VACANT,PARK AVE SOUTH,42.87298235,-78.86609388
VACANT,PARK AVE SOUTH,42.87303524,-78.86641282
VACANT,PARK AVE SOUTH,42.87307137,-78.86663654
VACANT,PARK AVE SOUTH,42.87310086,-78.86679925
VACANT,PARK AVE SOUTH,42.87311561,-78.86688246
TILIA CORDATA,PARK AVE SOUTH,42.87313357,-78.87218019
VACANT,PARK AVE SOUTH,42.87313441,-78.86697308
FRAXINUS NIGRA,PARK AVE SOUTH,42.87316345,-78.87232349
VACANT,PARK AVE SOUTH,42.873191999999996,-78.86731329
FRAXINUS NIGRA,PARK AVE SOUTH,42.87321139,-78.87260351
VACANT,PARK AVE SOUTH,42.87321209,-78.86743162
TILIA CORDATA,PARK AVE SOUTH,42.87328782,-78.87303366
FRAXINUS NIGRA,PARK AVE SOUTH,42.87330823,-78.87316899
FRAXINUS NIGRA,PARK AVE SOUTH,42.87332805,-78.87326328
GLEDITSIA TRIACANTHOS,PARK AVE SOUTH,42.87338975,-78.87359848
GLEDITSIA TRIACANTHOS,PARK AVE SOUTH,42.87341324,-78.87372079
FRAXINUS NIGRA,PARK AVE SOUTH,42.8734521,-78.87397374
FRAXINUS NIGRA,PARK AVE SOUTH,42.87347282,-78.87409215
GLEDITSIA TRIACANTHOS,PARK AVE SOUTH,42.87350377,-78.87167953
VACANT,PARK AVE SOUTH,42.87355951,-78.87463039
GLEDITSIA TRIACANTHOS,PARK AVE SOUTH,42.87363903,-78.87505926
GLEDITSIA TRIACANTHOS,PARK AVE SOUTH,42.87367829,-78.8743247
GLEDITSIA TRIACANTHOS,PARK AVE SOUTH,42.87377508,-78.87429262
